title,experience,company_name,when_scraped,employment_type,key_skills,salary_max,salary_min
Technical Product Manager (FINTECH),"[3, 6]",Wanted,20-01-2024 00:41:39,"Полная занятость, полный день","['Python', 'Проектный менеджмент', 'Agile Project Management', 'Atlassian Jira', 'Английский\xa0— B2 — Средне-продвинутый']",440037.0,
Техник/системный администратор,"[3, 6]",ООО ЧОП ОРФ,20-01-2024 00:41:39,"Полная занятость, полный день","['Системы видеонаблюдения', 'Настройка ПК', 'Настройка сетевых подключений', 'Настройка ПО', 'Сборка ПК']",,150000.0
Senior QA Manual / Senior Manual Test Engineer / Ведущий тестировщик,"[3, 6]",Karta.,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Функциональное тестирование', 'Ручное тестирование', 'Тестирование', 'REST API', 'Test case', 'API', 'Postman', 'Проведение тестирований', 'SQL', 'Scrum', 'Английский\xa0— B2 — Средне-продвинутый']",,
Стажер IT,"[1, 3]",Алгоритмика,20-01-2024 00:41:39,"Стажировка, полный день",[],,
QA Engineer / Тестировщик ПО M/M+,"[1, 3]",ЧУ ДО Московская школа программистов,20-01-2024 00:41:39,"Полная занятость, полный день",['Тестирование'],140000.0,120000.0
Frontend-разработчик в команду Поиск,"[3, 6]",ООО HeadHunter::Frontend,20-01-2024 00:41:39,"Полная занятость, полный день","['Frontend', 'JavaScript', 'React', 'Redux', 'TypeScript']",450000.0,
Аналитик ( команда бюджетирования),"[1, 3]",ЦУМ,20-01-2024 00:41:39,"Полная занятость, полный день","['Бюджетирование', 'Аналитические исследования', 'Excel, Python, SQL, Power BI']",,
DevOps инженер,"[3, 6]",DIJIT,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Linux', 'PostgreSQL', 'Git', 'Kubernetes', 'Ansible', 'Terraform', 'Grafana', 'ELK', 'Prometheus']",400000.0,200000.0
Middle Back End разработчик (удаленно),"[3, 6]",Аль-Хамдани Али Валидович,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Rust', 'Start-up project', 'Python']",,100000.0
QA Automation Engineer (Python),[0],IT-Work,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Python', 'Java', 'SQL', 'ООП', 'Git', 'Linux', 'REST', 'Selenium', 'Cucumber', 'XPath', 'JS', 'HTML', 'MySQL', 'Тестирование', 'TestNG', 'PyCharm', 'API', 'Web', 'Selenide']",,
Специалист по внедрению и сопровождению бизнес-приложений,"[1, 3]",GEFCO (ООО ЖЕФКО),20-01-2024 00:41:39,"Полная занятость, полный день","['SQL', 'Atlassian Jira', 'ITIL', 'Java', 'Аналитика', 'Постановка задач разработчикам', 'Atlassian Confluence', 'Аналитическое мышление', 'Деловая коммуникация', 'Английский\xa0— A2 — Элементарный']",,
Разработчик Python // Cпециалист в DI // Монтажёр,"[1, 3]",ООО СиДжиФэктори,20-01-2024 00:41:39,"Полная занятость, полный день",[],,
Python разработчик,"[3, 6]",aQsi,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Python', 'Django', 'DRF', 'PostgreSQL', 'SQL']",200000.0,150000.0
Сетевой инженер,"[3, 6]",SCHNEIDER GROUP,20-01-2024 00:41:39,"Полная занятость, полный день","['Linux', 'TCP/IP', 'BGP', 'Enhanced Interior Gateway Routing Protocol', 'OSPF', 'VoIP']",,
Младший аналитик данных,"[1, 3]",Ozon Офис и Коммерция,20-01-2024 00:41:39,"Полная занятость, полный день","['SQL', 'Математическая статистика', 'Data Analysis', 'Сбор и анализ информации', 'коммерция', 'ИТ', 'Английский\xa0— B2 — Средне-продвинутый']",,
Старший сетевой инженер в интернет-компанию,"[3, 6]",АО АЛЬТАГЕН,20-01-2024 00:41:39,"Полная занятость, полный день","['Умение принимать решения', 'VLAN', 'D-Link', 'Телекоммуникации', 'Сетевые технологии', 'Linux', 'SQL', 'PHP', 'Asterisk']",,190000.0
"Менеджер продукта (ML, AI)","[3, 6]",JFoRecruitment,20-01-2024 00:41:39,"Полная занятость, полный день","['ML', 'Product Management', 'SQL', 'AI', 'ChatGPT', 'LLM']",400000.0,250000.0
Бизнес-аналитик (коммерция),"[1, 3]",Ozon fresh,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Оптимизация бизнес-процессов', 'Бизнес-анализ', 'Моделирование бизнес процессов', 'SQL', 'Python', 'MS Excel']",,
Продуктовый аналитик,"[1, 3]","ПАО «МТС», Digital",20-01-2024 00:41:39,"Полная занятость, полный день",[],,
Django бэкенд разработчик в проект онлайн школы,"[3, 6]",ООО Школа Будущего Онлайн,20-01-2024 00:41:39,"Частичная занятость, полный день","['Django Framework', 'Python']",120000.0,80000.0
Продуктовый аналитик (Ozon Global),"[1, 3]",Ozon Офис и Коммерция,20-01-2024 00:41:39,"Полная занятость, полный день","['SQL', 'Python', 'Математическая статистика', 'Продуктовая аналитика', 'Маркетплейст']",,
Главный системный архитектор,"[3, 6]",НИЦ КУРЧАТОВСКИЙ ИНСТИТУТ,20-01-2024 00:41:39,"Полная занятость, полный день","['технический английский', 'администрирования сетевого оборудования']",,250000.0
Data Scientist (Алгоритмы оптимизации),"[3, 6]",Samokat.tech,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Python', 'C++', 'Математическая статистика', 'Методы оптимизации']",,
Аналитик-математик (математическое моделирование/Data Science),"[1, 3]",Лига Ставок,20-01-2024 00:41:39,"Полная занятость, удаленная работа","['Математическое моделирование', 'Python']",,
Embedded reverse engineer,"[3, 6]",АО АСТ,20-01-2024 00:41:39,"Полная занятость, полный день","['Assembler', 'C++', 'IDA']",500000.0,
Junior+ / Middle аналитик данных,"[1, 3]",Сбер для экспертов,20-01-2024 00:41:39,"Полная занятость, полный день",[],,
Руководитель направления краткосрочной ликвидности,"[3, 6]",Яндекс,20-01-2024 00:41:39,"Полная занятость, полный день",[],,
Ведущий специалист ESG,"[3, 6]",Сбер для экспертов,20-01-2024 00:41:39,"Полная занятость, полный день",[],,
Разработчик С++,"[1, 3]",GLT (Green Light Technology),20-01-2024 00:41:39,"Полная занятость, удаленная работа",[],,
Разработчик-исследователь / Data Scientist в Data Office,"[3, 6]","VK, ВКонтакте",20-01-2024 00:41:39,"Полная занятость, полный день","['Hadoop', 'Python', 'SQL', 'ML']",,
Учитель информатики в Лицей НИУ ВШЭ,"[1, 3]",Национальный исследовательский университет Высшая школа экономики,20-01-2024 00:41:39,"Полная занятость, полный день",[],100000.0,75000.0
